0.0092,40.9405,-0.0294679,0.414219,-0.000139982
0.0093,40.86,-0.0297882,0.418297,-0.000142993
0.0094,40.7798,-0.0301084,0.422367,-0.000146036
0.0095,40.7,-0.0304287,0.426429,-0.000149112
0.0096,40.6205,-0.030749,0.430484,-0.000152219
0.0097,40.5412,-0.0310693,0.43453,-0.000155358
0.0098,40.4623,-0.0313895,0.438569,-0.000158529
0.0099,40.3837,-0.0317098,0.4426,-0.000161732
0.01,40.3054,-0.0320301,0.446622,-0.000164967
0.0101,40.2274,-0.0323503,0.450638,-0.000168234
0.0102,40.1497,-0.0326706,0.454645,-0.000171534
0.0103,40.0723,-0.0329909,0.458645,-0.000174865
0.0104,39.9952,-0.0333111,0.462637,-0.000178228
0.0105,39.9184,-0.0336314,0.466621,-0.000181624
0.0106,39.8419,-0.0339517,0.470598,-0.000185051
0.0107,39.7657,-0.0342719,0.474567,-0.00018851
0.0108,39.6898,-0.0345922,0.478529,-0.000192002
0.0109,39.6141,-0.0349124,0.482483,-0.000195525
0.011,39.5388,-0.0352327,0.486429,-0.000199081
0.0111,39.4637,-0.035553,0.490369,-0.000202668
0.0112,39.3889,-0.0358732,0.4943,-0.000206288
0.0113,39.3145,-0.0361935,0.498224,-0.000209939
0.0114,39.2402,-0.0365137,0.502141,-0.000213623
0.0115,39.1663,-0.036834,0.506051,-0.000217338
0.0116,39.0927,-0.0371542,0.509953,-0.000221086
0.0117,39.0193,-0.0374745,0.513848,-0.000224866
0.0118,38.9462,-0.0377947,0.517735,-0.000228677
0.0119,38.8733,-0.038115,0.521615,-0.000232521
0.012,38.8008,-0.0384352,0.525488,-0.000236397
0.0121,38.7285,-0.0387555,0.529354,-0.000240305
0.0122,38.6565,-0.0390757,0.533213,-0.000244244
0.0123,38.5847,-0.039396,0.537064,-0.000248216
0.0124,38.5132,-0.0397162,0.540909,-0.00025222
0.0125,38.442,-0.0400364,0.544746,-0.000256256
0.0126,38.3711,-0.0403567,0.548576,-0.000260324
0.0127,38.3004,-0.0406769,0.5524,-0.000264424
0.0128,38.2299,-0.0409971,0.556216,-0.000268556
0.0129,38.1597,-0.0413174,0.560025,-0.00027272
0.013,38.0898,-0.0416376,0.563827,-0.000276916
0.0131,38.0202,-0.0419579,0.567622,-0.000281144
0.0132,37.9507,-0.0422781,0.571411,-0.000285404
0.0133,37.8816,-0.0425983,0.575192,-0.000289696
0.0134,37.8127,-0.0429185,0.578967,-0.00029402
0.0135,37.744,-0.0432388,0.582734,-0.000298376
0.0136,37.6756,-0.043559,0.586495,-0.000302764
0.0137,37.6075,-0.0438792,0.59025,-0.000307184
0.0138,37.5395,-0.0441994,0.593997,-0.000311637
0.0139,37.4719,-0.0445197,0.597738,-0.000316121
0.014,37.4044,-0.0448399,0.601471,-0.000320637
0.0141,37.3373,-0.0451601,0.605199,-0.000325185
0.0142,37.2703,-0.0454803,0.608919,-0.000329766
0.0143,37.2036,-0.0458005,0.612633,-0.000334378
0.0144,37.1372,-0.0461208,0.61634,-0.000339022
0.0145,37.0709,-0.046441,0.620041,-0.000343699
0.0146,37.0049,-0.0467612,0.623735,-0.000348407
0.0147,36.9392,-0.0470814,0.627423,-0.000353147
0.0148,36.8737,-0.0474016,0.631104,-0.00035792
0.0149,36.8084,-0.0477218,0.634778,-0.000362724
0.015,36.7433,-0.048042,0.638446,-0.000367561
0.0151,36.6785,-0.0483622,0.642108,-0.000372429
0.0152,36.6139,-0.0486824,0.645763,-0.00037733
0.0153,36.5495,-0.0490026,0.649412,-0.000382262
0.0154,36.4853,-0.0493228,0.653054,-0.000387227
0.0155,36.4214,-0.049643,0.65669,-0.000392223
0.0156,36.3577,-0.0499632,0.66032,-0.000397252
0.0157,36.2942,-0.0502834,0.663943,-0.000402313
0.0158,36.231,-0.0506036,0.66756,-0.000407405
0.0159,36.1679,-0.0509238,0.671171,-0.00041253
0.016,36.1051,-0.051244,0.674775,-0.000417687
0.0161,36.0425,-0.0515642,0.678373,-0.000422875
0.0162,35.9801,-0.0518844,0.681965,-0.000428096
0.0163,35.918,-0.0522046,0.685551,-0.000433349
0.0164,35.856,-0.0525248,0.689131,-0.000438633
0.0165,35.7943,-0.0528449,0.692704,-0.00044395
0.0166,35.7327,-0.0531651,0.696271,-0.000449299
0.0167,35.6714,-0.0534853,0.699833,-0.00045468
0.0168,35.6103,-0.0538055,0.703388,-0.000460093
0.0169,35.5494,-0.0541257,0.706937,-0.000465538
0.017,35.4887,-0.0544458,0.71048,-0.000471014
0.0171,35.4282,-0.054766,0.714017,-0.000476523
0.0172,35.368,-0.0550862,0.717548,-0.000482064
0.0173,35.3079,-0.0554064,0.721073,-0.000487637
0.0174,35.248,-0.0557265,0.724592,-0.000493242
0.0175,35.1884,-0.0560467,0.728105,-0.000498879
0.0176,35.1289,-0.0563669,0.731612,-0.000504548
0.0177,35.0696,-0.056687,0.735113,-0.000510249
0.0178,35.0106,-0.0570072,0.738608,-0.000515982
0.0179,34.9517,-0.0573273,0.742098,-0.000521747
0.018,34.893,-0.0576475,0.745582,-0.000527544
0.0181,34.8346,-0.0579677,0.749059,-0.000533373
0.0182,34.7763,-0.0582878,0.752531,-0.000539234
0.0183,34.7182,-0.058608,0.755998,-0.000545127
0.0184,34.6603,-0.0589281,0.759458,-0.000551053
0.0185,34.6026,-0.0592483,0.762913,-0.00055701
0.0186,34.5451,-0.0595684,0.766362,-0.000562999
0.0187,34.4878,-0.0598886,0.769805,-0.00056902
0.0188,34.4307,-0.0602087,0.773242,-0.000575073
0.0189,34.3738,-0.0605288,0.776674,-0.000581158
0.019,34.317,-0.060849,0.7801,-0.000587276
0.0191,34.2604,-0.0611691,0.783521,-0.000593425
